,IsRecentlyVerified,ID,UUID,DataProviderID,DataProvidersReference,OperatorID,UsageTypeID,AddressInfo_ID,AddressInfo_Title,AddressInfo_AddressLine1,AddressInfo_Town,AddressInfo_StateOrProvince,AddressInfo_Postcode,AddressInfo_CountryID,AddressInfo_Latitude,AddressInfo_Longitude,AddressInfo_ContactTelephone1,AddressInfo_AccessComments,AddressInfo_RelatedURL,AddressInfo_Distance,AddressInfo_DistanceUnit,Connections_0_ID,Connections_0_ConnectionTypeID,Connections_0_LevelID,Connections_0_Amps,Connections_0_Voltage,Connections_0_PowerKW,Connections_0_CurrentTypeID,Connections_0_Quantity,StatusTypeID,DateLastStatusUpdate,DataQualityLevel,DateCreated,SubmissionStatusTypeID,Connections_1_ID,Connections_1_ConnectionTypeID,Connections_1_LevelID,Connections_1_Amps,Connections_1_Voltage,Connections_1_PowerKW,Connections_1_CurrentTypeID,Connections_1_Quantity,DateLastConfirmed,NumberOfPoints,GeneralComments,OperatorsReference,UsageCost,Connections_0_StatusTypeID,Connections_2_ID,Connections_2_ConnectionTypeID,Connections_2_LevelID,Connections_2_Amps,Connections_2_Voltage,Connections_2_PowerKW,Connections_2_CurrentTypeID,Connections_2_Quantity,Connections_0_Reference,Connections_1_Reference,AddressInfo_AddressLine2,AddressInfo_ContactTelephone2,AddressInfo_ContactEmail,Connections_1_StatusTypeID,Connections_2_Reference,Connections_3_ID,Connections_3_ConnectionTypeID,Connections_3_Reference,Connections_3_LevelID,Connections_3_Quantity,Connections_2_StatusTypeID,Connections_4_ID,Connections_4_ConnectionTypeID,Connections_4_Reference,Connections_4_LevelID,DatePlanned
1394,False,158897,BB6EF094-945E-4A42-AB6F-80A8C9D81510,2,154137,5.0,1.0,159254,LCF PARK&RIDE;,One Civic Center Dr,La Cañada Flintridge,CA,91011,2,34.2048857,-118.1976552,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.55312227094708,2,228934.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,50.0,2020-06-26T02:57:00Z,3.0,2020-06-26T02:57:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,False,92708,7213CD1A-32BF-4583-929D-44BA2EFD45A2,1,,23.0,4.0,93054,Universal Citywalk Parking (frankenstein Garage),333 Universal Hollywood DR,Universal City,California,90068,2,34.135763,-118.352967,(818) 622-9841,,,17.555125162575035,2,131314.0,30.0,2.0,,,16.0,20.0,1.0,50.0,2017-09-08T05:44:00Z,1.0,2017-09-08T05:44:00Z,200,,,,,,,,,,1.0,"1 Tesla Connector, up to 16kW.Available to the public. Please see valet.",33630,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,False,139922,EAD9D9ED-8F22-4D79-9D08-A875ED5B0D83,2,149509,5.0,1.0,140274,BWP EV CHARGE,1111 W Alameda Ave,Burbank,CA,91506,2,34.1630413,-118.3141739,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.560222160254924,2,195422.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,50.0,2019-12-24T09:11:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,False,110070,9ED219B7-7BE8-4D65-A7E2-F0C9BB647DEF,2,103796,,1.0,110416,LADWP - West 9th Street,579 W 9th St,San Pedro,CA,90731,2,33.735855,-118.289691,800-342-5397,24 hours daily,,17.57384266047422,2,155300.0,1.0,2.0,16.0,230.0,3.0,10.0,1.0,,2019-04-06T04:01:00Z,3.0,2018-10-18T23:35:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,False,121849,713FBFB4-BC76-43E6-AC01-041F893C97AF,2,103796,,1.0,122195,LADWP - West 9th Street,579 W 9th St,San Pedro,CA,90731,2,33.735855,-118.289691,800-342-5397,24 hours daily,,17.57384266047422,2,171681.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,,2020-06-26T02:56:00Z,3.0,2019-04-06T05:02:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,False,139360,CBC4995D-5BA6-4F9D-8A39-155BA973F0CA,2,146697,5.0,1.0,139712,STADIUM LOFTS,1801 E Katella Ave,Anaheim,CA,92805,2,33.80433,-117.890219,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.581163746309258,2,194685.0,1.0,2.0,16.0,230.0,3.0,10.0,4.0,50.0,2019-12-24T09:10:00Z,3.0,2019-12-24T09:10:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,False,139765,018CA562-D8B8-4681-993D-55781A60D427,2,96508,9.0,1.0,140117,Standard Parking - 1840 Century Park East,1840 Century Park East,Los Angeles,CA,90067,2,34.062703,-118.415,888-998-2546,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,http://www.blinkcharging.com/,17.583834172567233,2,195217.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,False,89281,66AAC2FE-3B45-4702-84FA-AD08309F32C4,2,72657,5.0,1.0,89627,10100 SM BLVD,10100 Santa Monica Blvd,Los Angeles,CA,90067,2,34.060995,-118.416026,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.588332852625804,2,126661.0,1.0,2.0,16.0,230.0,3.0,10.0,8.0,,2019-12-24T09:11:00Z,3.0,2017-06-22T08:16:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,False,4864,2EC7DB22-678F-4756-930E-F34FBE531E51,2,39907,,7.0,4806,Universal City Nissan,3550 Cahuenga Blvd W,Los Angeles,CA,90068,2,34.133446,-118.356601,818-769-8100,"Dealership business hours
Public - Call ahead",,17.59090261447006,2,15917.0,1.0,2.0,16.0,230.0,3.7,10.0,2.0,0.0,2020-06-26T02:57:00Z,1.0,2011-07-04T18:02:00Z,100,20889.0,2.0,3.0,100.0,400.0,40.0,30.0,1.0,2011-05-31T00:00:00Z,,,,,,228836.0,32.0,3.0,100.0,400.0,40.0,30.0,1.0,,,,,,,,,,,,,,,,,,
1403,False,139411,D0EEB41C-1DD5-43C0-B979-38F8F4B14985,2,95114,9.0,1.0,139763,"Carl's Jr. - 3110 E. La Palma, Anaheim",3110 E. La Palma,Anaheim,CA,92806,2,33.850868,-117.856607,888-998-2546,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,http://www.blinkcharging.com/,17.608539461464105,2,194763.0,1.0,2.0,16.0,230.0,3.7,10.0,3.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:10:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,False,81843,8BFC4E44-1378-42E3-81BA-1E19186C8D77,1,,23.0,6.0,82189,The Beverly Hilton,9876 Wilshire BLVD,Beverly Hills,California,90210,2,34.066881,-118.413267,(310) 274-7777,,,17.617051971332806,2,116601.0,30.0,2.0,,,16.0,20.0,4.0,50.0,2017-02-16T10:44:00Z,1.0,2017-02-03T13:07:00Z,200,,,,,,,,,,4.0,"4 Tesla Connectors, up to 16kW.Available for patrons only. Please see valet.",23648,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1405,False,122045,66159BEB-4F5A-403D-B676-C9FFF8EF5854,2,63734,,1.0,122391,Los Angeles County - Marina Lot 77,13560 Mindinao Way,Marina Del Rey,CA,90292,2,33.978488,-118.442785,323-267-2023,"24 hours daily; keypad activated, instructions on EVSE",,17.63183708426679,2,171896.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,,2020-06-26T02:56:00Z,3.0,2019-04-06T05:02:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,False,26868,DA08DC66-3541-4F7A-BEEB-72E514EA0B42,2,63734,,1.0,27214,Los Angeles County - Marina Lot 77,13560 Mindinao Way,Marina Del Rey,CA,90292,2,33.978488,-118.442785,323-267-2023,"24 hours daily; keypad activated, instructions on EVSE",,17.63183708426679,2,29421.0,1.0,2.0,16.0,230.0,3.0,10.0,1.0,,2019-04-06T04:01:00Z,3.0,2014-11-28T03:37:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,False,3489,9483CACB-C496-497D-A6D6-FDFF187DF392,1,,6.0,1.0,3490,Universal City Nissan,3550 Cahuenga Bl,Universal City,CA,90068,2,34.13389,-118.3574,310-998-2200,,,17.645067313376778,2,5.0,1.0,,,,,,1.0,,2019-12-15T06:07:00Z,,2010-02-28T00:00:00Z,200,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,False,3348,79CEAA20-A779-4A87-8338-810DEF26C635,1,,6.0,6.0,3349,Universal City Nissan,3550 Cahuenga Bl,Universal City,CA,90068,2,34.13389,-118.3574,310-998-2200,,,17.645067313376778,2,,,,,,,,,,2019-12-15T06:07:00Z,,2010-02-28T00:00:00Z,200,,,,,,,,,,2.0,Cost To Charge: Free Access Hours: Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409,False,158898,7F9EB199-309B-41AB-B87F-BF23B21A1238,2,154136,5.0,1.0,159255,LCF PARK&RIDE;,4491 Cornishon Ave,La Cañada Flintridge,CA,91011,2,34.2052032,-118.2041174,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.652218274575485,2,228935.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,50.0,2020-06-26T02:57:00Z,3.0,2020-06-26T02:57:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,False,158539,32EA0FB7-3098-4CB2-9411-ABB9596D6819,2,152741,3293.0,1.0,158896,Bella Terra - Whole Foods,7777 Edinger Ave,Huntington Beach,CA,92647,2,33.730844,-117.990534,888-264-2208,6am-12pm daily,https://voltacharging.com/,17.663531706285887,2,228540.0,1.0,2.0,16.0,230.0,3.7,10.0,2.0,50.0,2020-06-26T02:55:00Z,3.0,2020-06-26T02:55:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,False,8583,DDE579D4-88E2-412C-9466-A8C480FC2518,15,531,9.0,,8480,4311 Lincoln Blvd.,4311 Lincoln Blvd.,Marina del Rey,California,90292,2,33.98487,-118.4426,(310) 574-0909,,http://carstations.com/531,17.664995905705787,2,6007.0,0.0,,,,,,,0.0,2017-11-04T14:04:00Z,1.0,2011-11-11T12:06:00Z,100,22550.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,,,,LPI,J1772,,,,,,,,,,,,,,,,
1412,False,61747,03297743-87B8-453A-853F-EECDC8E0D9D3,2,72430,5.0,1.0,62093,USH PARKING,Coral Dr,Los Angeles,CA,90068,2,34.1359219,-118.3559048,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.68208595613763,2,78636.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:11:00Z,3.0,2016-03-03T11:38:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1413,False,139346,C17EB15B-C9A6-437B-BEE2-A60FE1EA83A6,2,147332,9.0,1.0,139698,Jefferson Stadium Park - Building A,1921 Union Street,Anaheim,CA,92806,2,33.798769,-117.892469,888-998-2546,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,http://www.blinkcharging.com/,17.71110749866364,2,194669.0,1.0,2.0,16.0,230.0,3.7,10.0,3.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:10:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,False,139358,5598B7DE-2113-405B-B696-C6934C73F606,2,95115,9.0,1.0,139710,"Carl's Jr - 2025 E. Katella Ave., Anaheim",2025 E Katella Avenue,Anaheim,CA,92806,2,33.803741,-117.887863,888-998-2546,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,http://www.blinkcharging.com/,17.71404719299351,2,194683.0,1.0,2.0,16.0,230.0,3.7,10.0,3.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:10:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1415,False,121086,B4888F1D-622D-495C-B858-FDF59573D90D,2,53719,,7.0,121432,Fairway Ford,1350 E Yorba Linda Blvd,Placentia,CA,92870,2,33.887622,-117.838402,714-524-1200,"Dealership business hours; for customer use only
Public - Call ahead",,17.722215302795817,2,170515.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,,2020-06-26T02:56:00Z,3.0,2019-04-01T04:59:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,False,158861,5C16D1BF-755C-47B1-BB09-AC59BAB5EC23,2,153811,3293.0,1.0,159218,Walgreens #6250,1028 S San Fernando Blvd,Burbank,CA,91502,2,34.17419,-118.299232,888-264-2208,6am-12am,https://voltacharging.com/,17.728510215245908,2,228896.0,1.0,2.0,16.0,230.0,3.7,10.0,2.0,50.0,2020-06-26T02:57:00Z,3.0,2020-06-26T02:57:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,False,139698,B668A18C-7C97-4DFD-AE7E-F3B2D77966BD,2,103611,59.0,1.0,140050,Greenlots - 12945,10875 Pico Blvd,Los Angeles,CA,90064,2,34.0399971008301,-118.429084777832,855-900-7584,24 hours daily,http://greenlots.com/,17.748149302947798,2,195139.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,50.0,2020-06-26T02:56:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1418,False,64635,1F8B68A7-973A-474C-A2C2-4F122978077D,2,74085,5.0,1.0,64981,CPW GARAGE,10250 Santa Monica Blvd,Los Angeles,CA,90067,2,34.06,-118.4198,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.757623187324196,2,83071.0,1.0,2.0,16.0,230.0,3.0,10.0,6.0,,2019-12-24T09:11:00Z,3.0,2016-03-16T09:07:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,False,122505,1A2392E3-2A61-4FA8-B603-6D0B81506503,2,100028,5.0,1.0,122851,TBS CHARGERS,3000 W Alameda Ave,Burbank,CA,91505,2,34.1551219,-118.3331863,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.786567582680945,2,172400.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:03:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,False,110174,1BFD5B65-8D73-4CAC-B796-ED5F40B58256,2,100028,5.0,1.0,110520,TBS CHARGERS,3000 W Alameda Ave,Burbank,CA,91505,2,34.1551219,-118.3331863,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.786567582680945,2,155410.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-04-06T04:01:00Z,3.0,2018-10-18T23:35:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,False,18680,9F5459C1-FC32-493B-B6B6-EE741EED70F7,15,29996,5.0,1.0,19025,1812 Verdugo Blvd,1812 Verdugo Blvd,Glendale,CA,91208,2,34.20498,-118.21564,(818) 281-7724,,http://carstations.com/29996,17.793903501094526,2,18913.0,1.0,2.0,,,,,,0.0,2017-11-04T14:04:00Z,2.0,2013-08-25T03:30:00Z,200,,,,,,,,,,2.0,,,,,,,,,,,,,J1772,,,,,,,,,,,,,,,,,
1422,False,139880,22F69CAF-FD17-4080-BA6D-CD86EFD061BA,2,123360,,2.0,140232,Verizon - Azusa,939 N Vernon Ave,Azusa,CA,91702,2,34.138548,-117.916854,,For employee use only,,17.804234642045113,2,195370.0,1.0,2.0,16.0,230.0,3.7,10.0,4.0,50.0,2020-06-26T02:57:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1423,False,139873,90E00B60-497A-4040-9F73-5423D08B5A86,2,127975,9.0,1.0,140225,City of Azusa - 110 W 6th St,110 W 6th St,Azusa,CA,91702,2,34.131652,-117.90881,888-998-2546,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,http://www.blinkcharging.com/,17.80434664825513,2,195359.0,2.0,3.0,100.0,400.0,40.0,30.0,2.0,50.0,2019-12-24T09:11:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,False,122586,FC5A54E4-0CB2-4DE5-A2D0-851D28B6E975,2,76221,5.0,1.0,122932,LCF PARK&RIDE;,1310 Foothill Blvd,La Cañada Flintridge,CA,91011,2,34.2070849,-118.2064219,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.808323807253302,2,172489.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:03:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,False,68819,8F6FB9ED-2FF4-46D6-B5DC-D56C7A646782,2,76221,5.0,1.0,69165,LCF PARK&RIDE;,1310 Foothill Blvd,La CaÃ±ada Flintridge,CA,91011,2,34.2070849,-118.2064219,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.808323807253302,2,96520.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-04-06T04:02:00Z,3.0,2016-06-25T03:36:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,False,122496,FFBC6744-4FC1-43BB-BD8A-DBC869C35DA8,2,66399,5.0,1.0,122842,CENTRAL PARK,3500 W Olive Ave,Burbank,CA,91505,2,34.152413,-118.337832,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.813361109596663,2,172390.0,1.0,2.0,16.0,230.0,3.0,10.0,4.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:03:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1427,False,43235,1CFE21A1-43CA-4178-92DE-FE7BBA5AD1F2,2,66399,5.0,1.0,43581,CENTRAL PARK,3500 W Olive Ave,Burbank,CA,91505,2,34.152413,-118.337832,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.813361109596663,2,52410.0,1.0,2.0,16.0,230.0,3.0,10.0,4.0,,2019-04-06T04:01:00Z,3.0,2015-03-25T04:44:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1428,False,8482,DBAAD0F0-162A-42E1-8C14-A01672D85AE4,15,1037,9.0,1.0,8379,21865 Copley Dr,21865 Copley Dr,Diamond Bar,California,91765,2,34.00136,-117.83023,(909) 396-2000,,http://carstations.com/1037,17.81596133066929,2,5908.0,0.0,,,,,,1.0,50.0,2017-11-04T14:04:00Z,1.0,2011-11-11T12:06:00Z,100,6211.0,1.0,2.0,,,,,1.0,,33.0,,,,,6321.0,7.0,,,,,,1.0,SPI,J1772,,,,,AVCON,7622.0,9.0,NEMA5,1.0,1.0,,10791.0,2.0,CHADEMO,3.0,
1429,False,139878,7B33E735-BFE2-4342-BC13-53565706A0AF,2,69177,5.0,1.0,140230,USH PARKING,49 Production Plaza,Universal City,CA,91602,2,34.1381908,-118.3566062,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.820951261712462,2,195368.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,50.0,2019-12-24T09:11:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1430,False,139606,DEEDF73D-EEB7-4101-A4E6-06BC6A727FEE,2,143278,5.0,1.0,139958,LINCOLN4141,4141 Lincoln Blvd,Marina del Rey,CA,90292,2,33.98724,-118.445114,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.826995630836205,2,195020.0,32.0,3.0,100.0,400.0,40.0,30.0,1.0,50.0,2019-12-24T09:11:00Z,3.0,2019-12-24T09:11:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1431,False,61753,88815C16-C103-44A1-9531-AF29D44FA517,1,,23.0,1.0,62099,Tesla Burbank,811 S San Fernando Blvd,Burbank,CA,91502,2,34.174826,-118.301286,818-480-9217  877-798-3752,24 hours daily; for Tesla use only,http://www.teslamotors.com/supercharger,17.827878741176928,2,78645.0,27.0,3.0,100.0,400.0,120.0,30.0,6.0,50.0,2018-03-13T13:19:00Z,3.0,2016-03-03T11:38:00Z,100,,,,,,,,,,6.0,,12044,$0.26/kWh; other tariffs for older cars,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1432,False,27001,9C8B8A67-0FCC-474C-BBDF-D1782FA9ED20,2,61385,5.0,1.0,27347,HILTON UNIVERSA,555 Universal Hollywood Dr,Universal City,CA,91608,2,34.137037,-118.358402,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.83792288545132,2,29565.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-04-06T04:01:00Z,3.0,2014-11-28T03:37:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433,False,122439,F6955652-F815-497F-9085-41CB9EA82B50,2,61385,5.0,1.0,122785,HILTON UNIVERSA,555 Universal Hollywood Dr,Universal City,CA,91608,2,34.137037,-118.358402,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.83792288545132,2,172331.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:03:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1434,False,120981,C0F44FD9-CBA1-4885-8203-9AFD8A0191FB,2,92433,5.0,1.0,121327,SOUTHLAND,CA-57,Anaheim,CA,92806,2,33.8137377,-117.876738,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.841079454918464,2,170390.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:10:00Z,3.0,2019-04-01T04:59:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1435,False,122450,1B0A0A7F-837B-40A6-BC9F-187D9C0429D9,2,69074,5.0,1.0,122796,STUDIO,515-699 James Stewart Ave,Universal City,CA,91602,2,34.1415793,-118.3532368,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.852214924336987,2,172342.0,1.0,2.0,16.0,230.0,3.0,10.0,6.0,,2019-12-24T09:11:00Z,3.0,2019-04-06T05:03:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1436,False,102513,366F1B44-FDE8-44D7-9174-5628912AA0EA,2,69074,5.0,1.0,102859,STUDIO,515-699 James Stewart Ave,Universal City,CA,91602,2,34.1415807,-118.3532802,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.854013002342615,2,144597.0,1.0,2.0,16.0,230.0,3.0,10.0,6.0,,2019-04-06T04:01:00Z,3.0,2018-04-21T04:13:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1437,False,122125,4F34C76E-A543-4C30-9633-0784F4E78706,2,80009,3293.0,1.0,122471,Whole Foods Market,11666 National Blvd,Los Angeles,CA,90064,2,34.022365,-118.43768,310-996-8840  888-264-2208,6am-12am daily,https://voltacharging.com/,17.864967629643225,2,171988.0,1.0,2.0,16.0,230.0,3.7,10.0,2.0,,2020-06-26T02:56:00Z,3.0,2019-04-06T05:02:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,False,81534,94E4B0A3-BA59-487D-B3F7-788701F73810,1,,23.0,6.0,81880,Ayres Suites - Diamond Bar,21951 Golden Springs DR,Diamond Bar,California,91765,2,34.003248,-117.829644,(909) 860-6290,,,17.872200304844956,2,116275.0,30.0,2.0,,,16.0,20.0,3.0,50.0,2017-02-02T22:31:00Z,1.0,2017-02-02T22:31:00Z,200,,,,,,,,,,3.0,"3 Tesla Connectors, up to 16kW.Available for patrons only. Please see front desk.",19521,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1439,False,158803,C2E8E4E8-CE28-406A-9C32-47579DDB3849,2,154284,89.0,1.0,159160,3619 Regal Pl,3619 Regal Pl,Los Angeles,CA,90068,2,34.13377975,-118.3630789,888-356-8911,24 hours daily,https://flo.ca/,17.87452455596402,2,228837.0,1.0,2.0,16.0,230.0,3.7,10.0,1.0,50.0,2020-06-26T02:57:00Z,3.0,2020-06-26T02:57:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1440,False,120956,6BE121F6-CE65-4E21-A3A9-90BB5A06BB71,2,56354,5.0,1.0,121302,ESSEX,2045 S State College Blvd,Anaheim,CA,92806,2,33.7976457,-117.88986,888-758-4389,24 hours daily,http://www.chargepoint.com/,17.877024615841677,2,170364.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-12-24T09:10:00Z,3.0,2019-04-01T04:59:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1441,False,129222,4FFD93D5-B360-43DC-AB6B-860058844B1C,1,,3346.0,5.0,129568,Sheraton Universal Hotel - Noodoe EV,333 Universal Hollywood Dr.,"Universal City,",CA,91608,2,34.1371494452056,-118.359388189078,1-888-222-6618,,http://www.noodoe.com/ev,17.88364686945423,2,180874.0,1.0,2.0,,,7.2,10.0,10.0,50.0,2019-08-11T15:26:00Z,1.0,2019-07-16T03:38:00Z,200,,,,,,,,,,10.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1442,False,29629,5BA4C22C-CB82-4B67-8DD4-FFD0B1AD69D1,15,31826,1.0,1.0,29975,1100 N Grand Ave,1100 N Grand Ave,Walnut,CA,91789,2,34.04632018,-117.84371171,(909) 274-7500,,http://carstations.com/31826,17.885537804128408,2,32614.0,9.0,1.0,,,,,,0.0,2017-11-04T14:04:00Z,2.0,2014-11-29T05:39:00Z,100,,,,,,,,,,2.0,,,,,,,,,,,,,NEMA5,,,,,,,,,,,,,,,,,
1443,False,75798,4D2077B8-E992-4121-9F68-9DFD3EC218EF,2,80009,,1.0,76144,Whole Foods Market,11666 National Blvd,Los Angeles,CA,90064,2,34.022582,-118.438021,310-996-8840,24 hours daily; maximum session time of 2 hours,,17.887680042735425,2,109302.0,1.0,2.0,16.0,230.0,3.0,10.0,2.0,,2019-04-06T04:01:00Z,3.0,2016-12-23T01:25:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1444,False,158828,DD66E330-33A0-4E71-99CD-A5D1FC1CC0F8,2,151048,3293.0,1.0,159185,Talaria Burbank,3401 W Olive Ave,Burbank,CA,91505,2,34.154543,-118.337072,888-264-2208,6am-12am daily,https://voltacharging.com/,17.897691571395036,2,228862.0,1.0,2.0,16.0,230.0,3.7,10.0,10.0,50.0,2020-06-26T02:57:00Z,3.0,2020-06-26T02:57:00Z,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
